match_number,batter,team_A,team_B,venue,runs_batter,balls_faced,bowler,wickets,runs_conceded,runs_at_venue,wickets_at_venue,runs_vs_opponent,wickets_vs_opponent,career_runs,career_wickets,career_runs_conceded,batting_form,bowling_form,next_match_runs,next_match_wickets
33.0,Ishan Kishan,8,1,Mullanpur,8.0,8.0,0,0.0,0.0,8.0,0.0,16.0,0.0,1282.0,0.0,0.0,8.666666666666666,0.0,0.0,0.0
33.0,Ishan Kishan,8,3,Mumbai,0.0,2.0,0,0.0,0.0,25.89189189189189,0.0,20.4,0.0,1290.0,0.0,0.0,3.3333333333333335,0.0,25.0,0.0
34.0,Ishan Kishan,1,8,Indore,25.0,20.0,0,0.0,0.0,25.0,0.0,30.09090909090909,0.0,1290.0,0.0,0.0,11.0,0.0,14.0,0.0
34.0,Ishan Kishan,8,2,Dubai,14.0,13.0,0,0.0,0.0,38.0,0.0,22.75,0.0,1315.0,0.0,0.0,13.0,0.0,13.0,0.0
35.0,Ishan Kishan,9,8,Ahmedabad,13.0,21.0,0,0.0,0.0,6.5,0.0,30.09090909090909,0.0,1329.0,0.0,0.0,17.333333333333332,0.0,48.0,0.0
35.0,Ishan Kishan,14,8,Jaipur,48.0,38.0,0,0.0,0.0,29.0,0.0,30.09090909090909,0.0,1342.0,0.0,0.0,25.0,0.0,7.0,0.0
36.0,Ishan Kishan,8,1,Dubai,7.0,7.0,0,0.0,0.0,38.0,0.0,16.0,0.0,1390.0,0.0,0.0,22.666666666666668,0.0,8.0,0.0
37.0,Ishan Kishan,6,8,Mumbai,8.0,21.0,0,0.0,0.0,25.89189189189189,0.0,30.09090909090909,0.0,1397.0,0.0,0.0,21.0,0.0,0.0,0.0
38.0,Ishan Kishan,8,7,Jaipur,0.0,3.0,0,0.0,0.0,29.0,0.0,18.285714285714285,0.0,1405.0,0.0,0.0,5.0,0.0,9.0,0.0
39.0,Ishan Kishan,5,8,Dubai,9.0,12.0,0,0.0,0.0,38.0,0.0,30.09090909090909,0.0,1405.0,0.0,0.0,5.666666666666667,0.0,31.0,0.0
39.0,Ishan Kishan,12,14,Mumbai,31.0,24.0,0,0.0,0.0,25.89189189189189,0.0,12.0,0.0,1414.0,0.0,0.0,13.333333333333334,0.0,68.0,0.0
41.0,Ishan Kishan,3,8,Dubai,68.0,37.0,0,0.0,0.0,38.0,0.0,30.09090909090909,0.0,1445.0,0.0,0.0,36.0,0.0,62.0,0.0
41.0,Ishan Kishan,8,2,Eden Gardens,62.0,22.0,0,0.0,0.0,35.333333333333336,0.0,22.75,0.0,1513.0,0.0,0.0,53.666666666666664,0.0,28.0,0.0
42.0,Ishan Kishan,7,8,Mumbai,28.0,24.0,0,0.0,0.0,25.89189189189189,0.0,30.09090909090909,0.0,1575.0,0.0,0.0,52.666666666666664,0.0,4.0,0.0
42.0,Ishan Kishan,10,14,Delhi,4.0,7.0,0,0.0,0.0,12.4,0.0,12.0,0.0,1603.0,0.0,0.0,31.333333333333332,0.0,20.0,0.0
43.0,Ishan Kishan,10,8,Delhi,20.0,14.0,0,0.0,0.0,12.4,0.0,30.09090909090909,0.0,1607.0,0.0,0.0,17.333333333333332,0.0,26.0,0.0
44.0,Ishan Kishan,7,8,Mumbai,26.0,19.0,0,0.0,0.0,25.89189189189189,0.0,30.09090909090909,0.0,1627.0,0.0,0.0,16.666666666666668,0.0,37.0,0.0
45.0,Ishan Kishan,8,7,Dubai,37.0,37.0,0,0.0,0.0,38.0,0.0,18.285714285714285,0.0,1653.0,0.0,0.0,27.666666666666668,0.0,75.0,0.0
46.0,Ishan Kishan,1,8,Mohali,75.0,41.0,0,0.0,0.0,38.333333333333336,0.0,30.09090909090909,0.0,1690.0,0.0,0.0,46.0,0.0,29.0,0.0
47.0,Ishan Kishan,1,14,Mohali,29.0,24.0,0,0.0,0.0,38.333333333333336,0.0,12.0,0.0,1765.0,0.0,0.0,47.0,0.0,12.0,0.0
47.0,Ishan Kishan,8,7,Mumbai,12.0,11.0,0,0.0,0.0,25.89189189189189,0.0,18.285714285714285,0.0,1794.0,0.0,0.0,38.666666666666664,0.0,25.0,0.0
48.0,Ishan Kishan,5,8,Dubai,25.0,20.0,0,0.0,0.0,38.0,0.0,30.09090909090909,0.0,1806.0,0.0,0.0,22.0,0.0,32.0,0.0
48.0,Ishan Kishan,8,6,Lucknow,32.0,38.0,0,0.0,0.0,45.5,0.0,23.5,0.0,1831.0,0.0,0.0,23.0,0.0,7.0,0.0
49.0,Ishan Kishan,8,3,Chennai,7.0,9.0,0,0.0,0.0,15.375,0.0,20.4,0.0,1863.0,0.0,0.0,21.333333333333332,0.0,20.0,0.0
50.0,Ishan Kishan,8,1,Mumbai,20.0,12.0,0,0.0,0.0,25.89189189189189,0.0,16.0,0.0,1870.0,0.0,0.0,19.666666666666668,0.0,34.0,0.0
50.0,Ishan Kishan,14,10,RSA,34.0,27.0,0,0.0,0.0,47.5,0.0,40.57142857142857,0.0,1890.0,0.0,0.0,20.333333333333332,0.0,13.0,0.0
51.0,Ishan Kishan,2,8,Mumbai,13.0,7.0,0,0.0,0.0,25.89189189189189,0.0,30.09090909090909,0.0,1924.0,0.0,0.0,22.333333333333332,0.0,50.0,0.0
51.0,Ishan Kishan,7,8,Dubai,50.0,25.0,0,0.0,0.0,38.0,0.0,30.09090909090909,0.0,1937.0,0.0,0.0,32.333333333333336,0.0,45.0,0.0
51.0,Ishan Kishan,8,9,Mumbai,45.0,30.0,0,0.0,0.0,25.89189189189189,0.0,38.0,0.0,1987.0,0.0,0.0,36.0,0.0,72.0,0.0
51.0,Ishan Kishan,10,8,Dubai,72.0,48.0,0,0.0,0.0,38.0,0.0,30.09090909090909,0.0,2032.0,0.0,0.0,55.666666666666664,0.0,61.0,0.0
53.0,Ishan Kishan,14,4,RSA,61.0,41.0,0,0.0,0.0,47.5,0.0,35.625,0.0,2104.0,0.0,0.0,59.333333333333336,0.0,42.0,0.0
54.0,Ishan Kishan,5,8,Mumbai,42.0,22.0,0,0.0,0.0,25.89189189189189,0.0,30.09090909090909,0.0,2165.0,0.0,0.0,58.333333333333336,0.0,9.0,0.0
55.0,Ishan Kishan,4,8,Mumbai,9.0,8.0,0,0.0,0.0,25.89189189189189,0.0,30.09090909090909,0.0,2207.0,0.0,0.0,37.333333333333336,0.0,84.0,0.0
55.0,Ishan Kishan,8,4,Dubai,84.0,33.0,0,0.0,0.0,38.0,0.0,35.625,0.0,2216.0,0.0,0.0,45.0,0.0,5.0,0.0
55.0,Ishan Kishan,10,8,Delhi,5.0,14.0,0,0.0,0.0,12.4,0.0,30.09090909090909,0.0,2300.0,0.0,0.0,32.666666666666664,0.0,51.0,0.0
56.0,Ishan Kishan,2,8,Mumbai,51.0,43.0,0,0.0,0.0,25.89189189189189,0.0,30.09090909090909,0.0,2305.0,0.0,0.0,46.666666666666664,0.0,33.0,0.0
56.0,Ishan Kishan,8,4,Dubai,33.0,30.0,0,0.0,0.0,38.0,0.0,35.625,0.0,2356.0,0.0,0.0,29.666666666666668,0.0,31.0,0.0
57.0,Ishan Kishan,8,9,Mumbai,31.0,20.0,0,0.0,0.0,25.89189189189189,0.0,38.0,0.0,2389.0,0.0,0.0,38.333333333333336,0.0,6.0,0.0
59.0,Ishan Kishan,3,8,Mumbai,6.0,5.0,0,0.0,0.0,25.89189189189189,0.0,30.09090909090909,0.0,2420.0,0.0,0.0,23.333333333333332,0.0,40.0,0.0
60.0,Ishan Kishan,2,8,Eden Gardens,40.0,23.0,0,0.0,0.0,35.333333333333336,0.0,30.09090909090909,0.0,2426.0,0.0,0.0,25.666666666666668,0.0,59.0,0.0
63.0,Ishan Kishan,6,8,Lucknow,59.0,41.0,0,0.0,0.0,45.5,0.0,30.09090909090909,0.0,2466.0,0.0,0.0,35.0,0.0,43.0,0.0
65.0,Ishan Kishan,4,8,Mumbai,43.0,35.0,0,0.0,0.0,25.89189189189189,0.0,30.09090909090909,0.0,2525.0,0.0,0.0,47.333333333333336,0.0,14.0,0.0
67.0,Ishan Kishan,6,8,Mumbai,14.0,16.0,0,0.0,0.0,25.89189189189189,0.0,30.09090909090909,0.0,2568.0,0.0,0.0,38.666666666666664,0.0,14.0,0.0
69.0,Ishan Kishan,4,8,Mumbai,14.0,12.0,0,0.0,0.0,25.89189189189189,0.0,30.09090909090909,0.0,2582.0,0.0,0.0,23.666666666666668,0.0,48.0,0.0
29.0,J Arunkumar,2,5,Eden Gardens,22.0,18.0,0,0.0,0.0,22.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0
34.0,J Arunkumar,1,5,Mohali,1.0,3.0,0,0.0,0.0,1.0,0.0,7.666666666666667,0.0,22.0,0.0,0.0,11.5,0.0,0.0,0.0
1.0,J Botha,2,10,Eden Gardens,7.0,6.0,J Botha,22.0,23.0,8.8,16.8,17.4,16.8,0.0,148.0,178.0,7.0,23.666666666666668,67.0,24.0
2.0,J Botha,4,7,Hyderabad,67.0,47.0,J Botha,24.0,31.0,23.666666666666668,22.666666666666668,14.9,21.76923076923077,7.0,170.0,201.0,37.0,23.666666666666668,2.0,6.0
4.0,J Botha,10,7,Delhi,2.0,3.0,J Botha,6.0,19.0,4.0,16.0,14.9,21.76923076923077,74.0,194.0,232.0,25.333333333333332,17.333333333333332,39.0,24.0
7.0,J Botha,7,10,Jaipur,39.0,32.0,J Botha,24.0,36.0,18.8,22.333333333333332,17.4,16.8,76.0,200.0,251.0,36.0,18.0,12.0,12.0
12.0,J Botha,7,2,Jaipur,12.0,12.0,J Botha,12.0,13.0,18.8,22.333333333333332,12.0,21.0,115.0,224.0,287.0,17.666666666666668,14.0,2.0,6.0
12.0,J Botha,8,7,Mumbai,2.0,3.0,J Botha,6.0,23.0,2.0,18.333333333333332,14.9,21.76923076923077,127.0,236.0,300.0,17.666666666666668,14.0,9.0,18.0
14.0,J Botha,10,4,Delhi,9.0,14.0,J Botha,18.0,11.0,4.0,16.0,11.666666666666666,22.333333333333332,129.0,242.0,323.0,7.666666666666667,12.0,6.0,25.0
15.0,J Botha,2,7,Eden Gardens,6.0,7.0,J Botha,25.0,22.0,8.8,16.8,14.9,21.76923076923077,138.0,260.0,334.0,5.666666666666667,16.333333333333332,14.0,24.0
20.0,J Botha,7,4,Jaipur,14.0,9.0,J Botha,24.0,30.0,18.8,22.333333333333332,11.666666666666666,22.333333333333332,144.0,285.0,356.0,9.666666666666666,22.333333333333332,14.0,25.0
28.0,J Botha,7,13,Jaipur,14.0,7.0,J Botha,25.0,19.0,18.8,22.333333333333332,14.0,25.0,158.0,309.0,386.0,11.333333333333334,24.666666666666668,1.0,24.0
32.0,J Botha,10,1,Delhi,1.0,2.0,J Botha,24.0,27.0,4.0,16.0,1.5,18.0,172.0,334.0,405.0,9.666666666666666,24.333333333333332,45.0,12.0
34.0,J Botha,7,8,Jaipur,45.0,39.0,J Botha,12.0,6.0,18.8,22.333333333333332,45.0,12.0,173.0,358.0,432.0,20.0,20.333333333333332,12.0,25.0
38.0,J Botha,2,4,Eden Gardens,12.0,6.0,J Botha,25.0,32.0,8.8,16.8,11.666666666666666,22.333333333333332,218.0,370.0,438.0,19.333333333333332,20.333333333333332,12.0,24.0
38.0,J Botha,7,11,Jaipur,12.0,18.0,J Botha,24.0,25.0,18.8,22.333333333333332,9.5,24.0,230.0,395.0,470.0,23.0,20.333333333333332,17.0,6.0
42.0,J Botha,2,10,Eden Gardens,17.0,5.0,J Botha,6.0,14.0,8.8,16.8,17.4,16.8,242.0,419.0,495.0,13.666666666666666,18.333333333333332,8.0,24.0
43.0,J Botha,3,7,Chennai,8.0,6.0,J Botha,24.0,22.0,15.5,18.5,14.9,21.76923076923077,259.0,425.0,509.0,12.333333333333334,18.0,2.0,6.0
44.0,J Botha,2,1,Eden Gardens,2.0,4.0,J Botha,6.0,9.0,8.8,16.8,1.5,18.0,267.0,449.0,531.0,9.0,12.0,2.0,26.0
45.0,J Botha,8,7,RSA,2.0,3.0,J Botha,26.0,34.0,15.666666666666666,25.0,14.9,21.76923076923077,269.0,455.0,540.0,4.0,18.666666666666668,14.0,25.0
48.0,J Botha,1,7,Mohali,14.0,8.0,J Botha,25.0,23.0,14.0,25.0,14.9,21.76923076923077,271.0,481.0,574.0,6.0,19.0,1.0,19.0
48.0,J Botha,4,10,Hyderabad,1.0,7.0,J Botha,19.0,11.0,23.666666666666668,22.666666666666668,17.4,16.8,285.0,506.0,597.0,5.666666666666667,23.333333333333332,37.0,25.0
50.0,J Botha,10,7,RSA,37.0,33.0,J Botha,25.0,23.0,15.666666666666666,25.0,14.9,21.76923076923077,286.0,525.0,608.0,17.333333333333332,23.0,14.0,25.0
52.0,J Botha,7,3,Jaipur,14.0,18.0,J Botha,25.0,23.0,18.8,22.333333333333332,13.0,24.5,323.0,550.0,631.0,17.333333333333332,23.0,8.0,24.0
53.0,J Botha,2,7,RSA,8.0,6.0,J Botha,24.0,19.0,15.666666666666666,25.0,14.9,21.76923076923077,337.0,575.0,654.0,19.666666666666668,24.666666666666668,19.0,24.0
55.0,J Botha,7,5,Jaipur,19.0,21.0,J Botha,24.0,43.0,18.8,22.333333333333332,19.0,24.0,345.0,599.0,673.0,13.666666666666666,24.333333333333332,12.0,24.0
56.0,J Botha,7,3,Jaipur,12.0,21.0,J Botha,24.0,23.0,18.8,22.333333333333332,13.0,24.5,364.0,623.0,716.0,13.0,24.0,7.0,24.0
60.0,J Botha,7,11,Jaipur,7.0,3.0,J Botha,24.0,26.0,18.8,22.333333333333332,9.5,24.0,376.0,647.0,739.0,12.666666666666666,24.0,23.0,13.0
64.0,J Botha,3,10,Chennai,23.0,20.0,J Botha,13.0,23.0,15.5,18.5,17.4,16.8,383.0,671.0,765.0,14.0,20.333333333333332,3.0,25.0
26.0,J Fraser-McGurk,6,10,Lucknow,55.0,38.0,0,0.0,0.0,55.0,0.0,40.25,0.0,0.0,0.0,0.0,55.0,0.0,20.0,0.0
32.0,J Fraser-McGurk,9,10,Ahmedabad,20.0,11.0,0,0.0,0.0,20.0,0.0,40.25,0.0,55.0,0.0,0.0,37.5,0.0,65.0,0.0
35.0,J Fraser-McGurk,4,10,Delhi,65.0,19.0,0,0.0,0.0,44.4,0.0,40.25,0.0,75.0,0.0,0.0,46.666666666666664,0.0,23.0,0.0
40.0,J Fraser-McGurk,10,9,Delhi,23.0,15.0,0,0.0,0.0,44.4,0.0,23.0,0.0,140.0,0.0,0.0,36.0,0.0,84.0,0.0
43.0,J Fraser-McGurk,10,8,Delhi,84.0,28.0,0,0.0,0.0,44.4,0.0,84.0,0.0,163.0,0.0,0.0,57.333333333333336,0.0,12.0,0.0
47.0,J Fraser-McGurk,10,2,Eden Gardens,12.0,7.0,0,0.0,0.0,12.0,0.0,12.0,0.0,247.0,0.0,0.0,39.666666666666664,0.0,50.0,0.0
56.0,J Fraser-McGurk,10,7,Delhi,50.0,20.0,0,0.0,0.0,44.4,0.0,50.0,0.0,259.0,0.0,0.0,48.666666666666664,0.0,21.0,0.0
62.0,J Fraser-McGurk,5,10,Banglore,21.0,8.0,0,0.0,0.0,21.0,0.0,40.25,0.0,309.0,0.0,0.0,27.666666666666668,0.0,0.0,0.0
0.0,J Suchith,3,8,Mumbai,1.0,1.0,J Suchith,12.0,18.0,8.333333333333334,20.23076923076923,0.5,19.5,0.0,231.0,336.0,1.0,14.0,34.0,25.0
7.0,J Suchith,8,1,Mumbai,34.0,21.0,J Suchith,25.0,41.0,8.333333333333334,20.23076923076923,17.0,25.5,1.0,243.0,354.0,17.5,18.333333333333332,0.0,24.0
9.0,J Suchith,7,8,Ahmedabad,0.0,1.0,J Suchith,24.0,31.0,0.0,24.0,0.5,19.5,35.0,268.0,395.0,11.666666666666666,20.333333333333332,14.0,24.0
20.0,J Suchith,10,4,Chennai,14.0,6.0,J Suchith,24.0,21.0,10.0,24.0,8.333333333333334,22.833333333333332,35.0,292.0,426.0,16.0,24.333333333333332,9.0,24.0
23.0,J Suchith,8,4,Mumbai,9.0,6.0,J Suchith,24.0,25.0,8.333333333333334,20.23076923076923,8.333333333333334,22.833333333333332,49.0,316.0,447.0,7.666666666666667,24.0,4.0,18.0
46.0,J Suchith,8,5,Mumbai,4.0,4.0,J Suchith,18.0,35.0,8.333333333333334,20.23076923076923,4.0,18.0,58.0,340.0,472.0,9.0,22.0,6.0,24.0
50.0,J Suchith,3,10,Chennai,6.0,15.0,J Suchith,24.0,28.0,10.0,24.0,6.0,21.0,62.0,358.0,507.0,6.333333333333333,22.0,2.0,26.0
54.0,J Suchith,5,4,Mumbai,2.0,7.0,J Suchith,26.0,30.0,8.333333333333334,20.23076923076923,8.333333333333334,22.833333333333332,68.0,382.0,535.0,4.0,22.666666666666668,0.0,26.0
0.0,J Syed Mohammad,3,5,Chennai,2.0,3.0,J Syed Mohammad,18.0,39.0,2.0,20.333333333333332,8.0,18.428571428571427,0.0,112.0,147.0,2.0,16.666666666666668,1.0,12.0
21.0,J Syed Mohammad,5,10,Banglore,1.0,2.0,J Syed Mohammad,12.0,13.0,2.5,14.333333333333334,1.0,12.0,2.0,130.0,186.0,1.5,12.333333333333334,13.0,12.0
30.0,J Syed Mohammad,10,5,Delhi,13.0,10.0,J Syed Mohammad,12.0,17.0,13.0,9.5,8.0,18.428571428571427,3.0,142.0,199.0,5.333333333333333,14.0,9.0,24.0
37.0,J Syed Mohammad,8,5,Mumbai,9.0,11.0,J Syed Mohammad,24.0,43.0,9.0,24.5,8.0,18.428571428571427,16.0,154.0,216.0,7.666666666666667,16.0,4.0,18.0
16.0,J Theron,3,1,Chennai,0.0,2.0,J Theron,32.0,28.0,0.0,32.0,3.5,21.0,0.0,128.0,186.0,0.0,28.0,2.0,25.0
19.0,J Theron,1,7,Mohali,2.0,4.0,J Theron,25.0,27.0,2.0,25.0,1.5,25.5,0.0,160.0,214.0,1.0,27.333333333333332,1.0,26.0
32.0,J Theron,8,7,Mumbai,1.0,1.0,J Theron,26.0,41.0,1.0,26.5,1.5,25.5,2.0,185.0,241.0,1.0,27.666666666666668,7.0,24.0
13.0,J Yadav,8,10,Chennai,23.0,22.0,J Yadav,24.0,26.0,23.0,22.333333333333332,17.0,19.5,0.0,319.0,357.0,23.0,18.0,1.0,24.0
33.0,J Yadav,10,12,Delhi,1.0,5.0,J Yadav,24.0,25.0,1.0,23.6,1.0,24.0,23.0,343.0,383.0,12.0,18.0,11.0,25.0
46.0,J Yadav,8,10,Dubai,11.0,4.0,J Yadav,25.0,31.0,11.0,19.75,17.0,19.5,24.0,367.0,408.0,11.666666666666666,24.333333333333332,5.0,6.0
0.0,JA Morkel,3,4,Mumbai,4.0,4.0,JA Morkel,18.0,15.0,10.333333333333334,20.53846153846154,17.714285714285715,21.0,0.0,485.0,623.0,4.0,23.0,2.0,18.0
0.0,JA Morkel,3,5,Chennai,2.0,4.0,JA Morkel,18.0,24.0,19.48,23.0,9.0,21.571428571428573,4.0,503.0,638.0,3.0,20.666666666666668,16.0,29.0
0.0,JA Morkel,3,7,Mumbai,16.0,14.0,JA Morkel,29.0,27.0,10.333333333333334,20.53846153846154,30.8,22.285714285714285,6.0,521.0,662.0,7.333333333333333,21.666666666666668,10.0,18.0
0.0,JA Morkel,3,8,Eden Gardens,10.0,10.0,JA Morkel,18.0,14.0,15.0,18.833333333333332,9.333333333333334,22.125,22.0,550.0,689.0,9.333333333333334,21.666666666666668,15.0,19.0
0.0,JA Morkel,3,8,Mumbai,15.0,6.0,JA Morkel,19.0,20.0,10.333333333333334,20.53846153846154,9.333333333333334,22.125,32.0,568.0,703.0,13.666666666666666,22.0,28.0,24.0
0.0,JA Morkel,5,3,Mumbai,28.0,10.0,JA Morkel,24.0,41.0,10.333333333333334,20.53846153846154,13.083333333333334,20.0625,47.0,587.0,723.0,17.666666666666668,20.333333333333332,20.0,18.0
0.0,JA Morkel,5,3,RSA,20.0,19.0,JA Morkel,18.0,26.0,9.7,20.75,13.083333333333334,20.0625,75.0,611.0,764.0,21.0,20.333333333333332,0.0,18.0
0.0,JA Morkel,10,3,Chennai,0.0,1.0,JA Morkel,18.0,28.0,19.48,23.0,13.083333333333334,20.0625,95.0,629.0,790.0,16.0,20.0,15.0,19.0
1.0,JA Morkel,3,2,Chennai,15.0,9.0,JA Morkel,19.0,32.0,19.48,23.0,14.2,18.833333333333332,95.0,647.0,818.0,11.666666666666666,18.333333333333332,3.0,25.0
1.0,JA Morkel,3,8,Chennai,3.0,9.0,JA Morkel,25.0,20.0,19.48,23.0,9.333333333333334,22.125,110.0,666.0,850.0,6.0,20.666666666666668,73.0,19.0
2.0,JA Morkel,3,10,Chennai,73.0,59.0,JA Morkel,19.0,32.0,19.48,23.0,21.0,21.88888888888889,113.0,691.0,870.0,30.333333333333332,21.0,42.0,25.0
5.0,JA Morkel,3,4,Chennai,42.0,28.0,JA Morkel,25.0,42.0,19.48,23.0,17.714285714285715,21.0,186.0,710.0,902.0,39.333333333333336,23.0,5.0,13.0
5.0,JA Morkel,5,3,RSA,5.0,3.0,JA Morkel,13.0,12.0,9.7,20.75,13.083333333333334,20.0625,228.0,735.0,944.0,40.0,19.0,2.0,13.0
6.0,JA Morkel,4,3,Vizag,2.0,4.0,JA Morkel,13.0,20.0,2.0,13.0,13.083333333333334,20.0625,233.0,748.0,956.0,16.333333333333332,17.0,13.0,24.0
9.0,JA Morkel,3,10,RSA,13.0,14.0,JA Morkel,24.0,41.0,9.7,20.75,21.0,21.88888888888889,235.0,761.0,976.0,6.666666666666667,16.666666666666668,6.0,13.0
11.0,JA Morkel,5,2,Dubai,6.0,5.0,JA Morkel,13.0,21.0,9.333333333333334,16.25,14.2,18.833333333333332,248.0,785.0,1017.0,7.0,16.666666666666668,2.0,31.0
11.0,JA Morkel,10,3,Delhi,2.0,6.0,JA Morkel,31.0,50.0,13.666666666666666,21.4,13.083333333333334,20.0625,254.0,798.0,1038.0,7.0,22.666666666666668,28.0,28.0
13.0,JA Morkel,3,5,Chennai,28.0,7.0,JA Morkel,28.0,37.0,19.48,23.0,9.0,21.571428571428573,256.0,829.0,1088.0,12.0,24.0,9.0,25.0
14.0,JA Morkel,3,5,Chennai,9.0,8.0,JA Morkel,25.0,34.0,19.48,23.0,9.0,21.571428571428573,284.0,857.0,1125.0,13.0,28.0,7.0,24.0
14.0,JA Morkel,7,5,Dubai,7.0,13.0,0,0.0,0.0,9.333333333333334,0.0,9.0,0.0,293.0,0.0,0.0,14.666666666666666,0.0,13.0,0.0
16.0,JA Morkel,3,1,Chennai,13.0,13.0,JA Morkel,24.0,23.0,19.48,23.0,11.5,23.285714285714285,300.0,882.0,1159.0,9.666666666666666,25.666666666666668,13.0,19.0
16.0,JA Morkel,3,4,RSA,13.0,7.0,JA Morkel,19.0,30.0,9.7,20.75,17.714285714285715,21.0,313.0,906.0,1182.0,11.0,22.666666666666668,3.0,13.0
16.0,JA Morkel,11,3,Mumbai,3.0,3.0,JA Morkel,13.0,22.0,10.333333333333334,20.53846153846154,13.083333333333334,20.0625,326.0,925.0,1212.0,9.666666666666666,18.666666666666668,15.0,14.0
18.0,JA Morkel,1,5,Dubai,15.0,14.0,JA Morkel,14.0,24.0,9.333333333333334,16.25,9.0,21.571428571428573,329.0,938.0,1234.0,10.333333333333334,15.333333333333334,19.0,24.0
18.0,JA Morkel,5,3,Banglore,19.0,20.0,JA Morkel,24.0,28.0,10.25,20.833333333333332,13.083333333333334,20.0625,344.0,952.0,1258.0,12.333333333333334,17.0,9.0,12.0
18.0,JA Morkel,13,3,Delhi,9.0,4.0,JA Morkel,12.0,17.0,13.666666666666666,21.4,13.083333333333334,20.0625,363.0,976.0,1286.0,14.333333333333334,16.666666666666668,13.0,25.0
19.0,JA Morkel,3,11,Chennai,13.0,11.0,0,0.0,0.0,19.48,0.0,6.5,0.0,372.0,0.0,0.0,13.666666666666666,0.0,28.0,0.0
20.0,JA Morkel,3,10,Chennai,28.0,16.0,JA Morkel,25.0,41.0,19.48,23.0,21.0,21.88888888888889,385.0,988.0,1303.0,16.666666666666668,20.333333333333332,16.0,20.0
20.0,JA Morkel,12,2,Mumbai,16.0,9.0,JA Morkel,20.0,36.0,10.333333333333334,20.53846153846154,14.2,18.833333333333332,413.0,1013.0,1344.0,19.0,19.0,4.0,24.0
22.0,JA Morkel,3,7,RSA,4.0,1.0,JA Morkel,24.0,21.0,9.7,20.75,30.8,22.285714285714285,429.0,1033.0,1380.0,16.0,23.0,28.0,24.0
24.0,JA Morkel,7,3,Ahmedabad,28.0,12.0,JA Morkel,24.0,46.0,28.0,24.0,13.083333333333334,20.0625,433.0,1057.0,1401.0,16.0,22.666666666666668,42.0,10.0
24.0,JA Morkel,7,3,Jaipur,42.0,33.0,JA Morkel,10.0,14.0,21.666666666666668,16.0,13.083333333333334,20.0625,461.0,1081.0,1447.0,24.666666666666668,19.333333333333332,3.0,24.0
25.0,JA Morkel,8,3,Mumbai,3.0,5.0,JA Morkel,24.0,19.0,10.333333333333334,20.53846153846154,13.083333333333334,20.0625,503.0,1091.0,1461.0,24.333333333333332,19.333333333333332,29.0,25.0
26.0,JA Morkel,3,4,Chennai,29.0,19.0,JA Morkel,25.0,26.0,19.48,23.0,17.714285714285715,21.0,506.0,1115.0,1480.0,24.666666666666668,19.666666666666668,6.0,24.0
26.0,JA Morkel,3,10,RSA,6.0,4.0,JA Morkel,24.0,32.0,9.7,20.75,21.0,21.88888888888889,535.0,1140.0,1506.0,12.666666666666666,24.333333333333332,1.0,24.0
28.0,JA Morkel,3,5,Chennai,1.0,3.0,JA Morkel,24.0,40.0,19.48,23.0,9.0,21.571428571428573,541.0,1164.0,1538.0,12.0,24.333333333333332,30.0,26.0
28.0,JA Morkel,10,3,Delhi,30.0,15.0,JA Morkel,26.0,35.0,13.666666666666666,21.4,13.083333333333334,20.0625,542.0,1188.0,1578.0,12.333333333333334,24.666666666666668,4.0,19.0
29.0,JA Morkel,3,4,RSA,4.0,5.0,JA Morkel,19.0,25.0,9.7,20.75,17.714285714285715,21.0,572.0,1214.0,1613.0,11.666666666666666,23.0,0.0,26.0
29.0,JA Morkel,3,11,Chennai,0.0,5.0,JA Morkel,26.0,30.0,19.48,23.0,6.5,26.0,576.0,1233.0,1638.0,11.333333333333334,23.666666666666668,7.0,24.0
31.0,JA Morkel,3,1,Chennai,7.0,6.0,JA Morkel,24.0,25.0,19.48,23.0,11.5,23.285714285714285,576.0,1259.0,1668.0,3.6666666666666665,23.0,16.0,24.0
31.0,JA Morkel,5,1,Banglore,16.0,8.0,JA Morkel,24.0,20.0,10.25,20.833333333333332,11.5,23.285714285714285,583.0,1283.0,1693.0,7.666666666666667,24.666666666666668,62.0,24.0
32.0,JA Morkel,3,7,Chennai,62.0,34.0,JA Morkel,24.0,56.0,19.48,23.0,30.8,22.285714285714285,599.0,1307.0,1713.0,28.333333333333332,24.0,2.0,19.0
34.0,JA Morkel,3,1,RSA,2.0,2.0,JA Morkel,19.0,36.0,9.7,20.75,11.5,23.285714285714285,661.0,1331.0,1769.0,26.666666666666668,22.333333333333332,1.0,12.0
35.0,JA Morkel,5,7,Banglore,1.0,1.0,JA Morkel,12.0,20.0,10.25,20.833333333333332,30.8,22.285714285714285,663.0,1350.0,1805.0,21.666666666666668,18.333333333333332,5.0,20.0
36.0,JA Morkel,8,3,Mumbai,5.0,7.0,JA Morkel,20.0,47.0,10.333333333333334,20.53846153846154,13.083333333333334,20.0625,664.0,1362.0,1825.0,2.6666666666666665,17.0,8.0,24.0
37.0,JA Morkel,3,1,Chennai,8.0,9.0,JA Morkel,24.0,29.0,19.48,23.0,11.5,23.285714285714285,669.0,1382.0,1872.0,4.666666666666667,18.666666666666668,19.0,26.0
